Firma;Niederlassungen;IT_Gewinne;aktive_Jahre;letzter_Gewinn;Summe_Wert_EUR;Median_Wert_EUR;ARGE_Gewinne;Ort;PLZ;Email;Web
INOVIS-MEDICAL;3;4;3;2026-06-08;1000.0;1000.0;0;Sachsenheim;74343;thum@inovis-medical.de;http://www.inovis-medical.de
HauptwegNebenwege GmbH;1;4;3;2022-01-10;100.0;100.0;0;Köln;50667;sh@hauptweg-nebenwege.de;
LEP;2;4;3;2024-12-20;100.0;100.0;2;St. Gallen;9000;info@lep.ch;https://www.lep.ch/de
DATATRAIN;1;4;4;2024-08-23;;;0;Berlin;10585;m.finley@datatrain.de;
C-OMS GmbH;1;4;3;2023-03-13;;;0;Ascheberg;59387;info@c-oms.de;
ISA;1;4;4;2025-05-12;;;0;Leinfelden-Echterdingen;70771;velioglu@isa.de;
S.I.T. Secure Internet Traffic GmbH;1;4;4;2023-11-06;;;0;Hannover;30559;zscheppank@companycrypt.com;
Verlag für Standesamtswesen Gesellschaft mit beschränkter Haftung;1;4;3;2024-04-16;;;0;Berlin;10629;vertrieb@vfst.de;
3M Deutschland GmbH;1;4;4;2025-06-20;;;1;Neuss;41453;spelzer@mmm.com;
SUSE;3;4;4;2024-10-11;;;0;Dublin;1;Jens.Scharnhorst@suse.com;
SOFTWAREALLIANZ;2;4;4;2026-05-11;;;1;Hamburg;20539;ausschreibungen@softwareallianz.de;https://softwareallianz.de
UNITEPLUS;1;4;4;2023-03-13;;;0;Köln;50968;nils.hubert@uniteplus.de;
RBI-RITTERSHOFER;2;4;2;2023-11-22;;;0;Rheinstetten;76287;info@rbi-rittershofer.de;
Ludwig Mack Produktions- und Vertriebs GmbH;1;4;4;2025-11-25;;;0;Bremen;28307;;
energy4u GmbH & Co. KG;1;4;4;2023-06-28;;;0;Karlsruhe;76131;manuela.murr@atos.net;
HEALTH-COMM;2;4;3;2024-12-30;;;0;Münster;48161;ausschreibungen@health-comm.de;http://www.health-comm.de
MACHTFIT;1;4;3;2026-01-12;;;0;Berlin;10178;info@machtfit.de;
UNIVERSUM;2;4;3;2025-06-25;;;0;Berlin;10117;info@universum.com;https://www.universum.com/
SKATEC;1;4;3;2024-08-06;;;0;Magdeburg;39124;info@skatec.biz;
Kalinowski Consulting GmbH;1;4;3;2025-03-10;;;4;Bad Soden;65812;info@ka-con.de;
Björnsen Beratende Ingenieure GmbH.;1;4;4;2023-09-06;;;0;Koblenz;;;
LEICA-GEOSYSTEMS;1;4;2;2023-04-04;;;0;München;80993;alexander.georg@leica-geosystems.com;
STAFFBASE;1;4;2;2025-03-14;;;0;Chemnitz;09111;hi@staffbase.com;
GUH-SYSTEMS;1;4;3;2024-08-13;;;0;Offenbach am Main;63067;vertrieb@guh-systems.de;
SAASCOM;1;4;4;2025-02-11;;;0;Darmstadt;64283;ausschreibung@saascom.de;
BSS Bohnenberg GmbH;1;4;2;2022-05-09;;;0;Solingen;42697;;
OPTIVATION;1;4;4;2024-04-30;;;1;Mainz;55122;simone.maeser@optivation.de;
PRIORITYID;1;4;2;2024-12-09;;;0;Dieburg;64807;info@priorityid.de;
GLUTH-BUERO;1;4;4;2024-05-14;;;0;Wismar;23966;info@gluth-buero.de;
SCOOP-SOFTWARE;1;4;2;2025-12-16;;;1;Köln;51107;christel.katzenberger@scoop-software.de;http://www.scoop-software.de
ORANGECYBERDEFENSE;3;4;3;2026-03-11;;;0;München;81245;sales@de.orangecyberdefense.com;https://www.orangecyberdefense.com
SCOLUTION;1;4;3;2024-11-29;;;0;Schwäbisch Hall;74523;muster@mustermann.de;
Wavestone Germany AG;4;4;3;2026-02-09;;;1;München;80802;Angela.Rupp@q-perior.com;
Domstift Brandenburg KdöR;1;4;3;2025-06-30;;;0;Neubrandenburg;17217;office@data-experts.de;http://www.cybertronixx.de/
QBEYOND;4;4;3;2026-03-16;;;2;Köln;50829;info@qbeyond.de;http://qbeyond.de
Thinking Objects GmbH;1;4;3;2022-11-07;;;0;Korntal-Münchingen;70825;vertriebsinnendienst@to.com;
Dataciders SD&C GmbH;1;4;1;2025-05-16;;;0;Berlin;10717;ausschreibungen@sd-c.de;
SAPITE;1;4;3;2023-11-10;;;0;Bubenheim;55270;info@sapite.de;
Dönges GmbH;1;4;3;2026-06-24;;;0;Wermelskirchen;42929;mak@doenges-rs.de;
TEL;1;4;3;2024-07-03;;;0;Hamburg;22765;marcel.kaiser@tel.io;
STRANGE-CONSULT;1;4;3;2023-11-23;;;0;Tutzing;82327;michael.rohde@strange-consult.de;
LOGPAY;1;4;3;2026-05-11;;;1;ESCHBORN;65760;ausschreibungen-mobility@logpay.de;
SAH-HAMBURG;1;4;4;2025-04-30;;;4;Hamburg;20095;christian.janssen@sah-hamburg.de;http://www.sah-hamburg.de
HEMMINGER;1;4;2;2025-01-02;;;0;Esslingen;73730;christoph.wintrup@hemminger.info;
PROMOTION-SOFTWARE;1;4;3;2025-07-31;;;0;Tübingen;72072;ralph.stock@promotion-software.de;
CAS Unternehmergesellschaft (haftungsbeschränkt);1;4;4;2026-03-25;;;0;Hamburg;22339;gheimgartner@acs-i.org;
E-PIXLER;1;4;3;2025-06-04;;;0;Berlin;12459;no@emailaddress.given;
HOFMANN-BS;1;4;3;2026-06-03;;;0;Jemgum;26844;kkrebs@hofmann-bs.de;
SRLABS;1;4;3;2025-02-24;;;3;Berlin;10245;nohl@srlabs.de;
EOS;2;4;3;2025-09-15;;;0;Krailling;82152;info@eos.info;https://eos.info/
SAPFIONEER;1;4;3;2026-03-30;;;1;Walldorf;69190;juri.tonollo@sapfioneer.com;http://www.sapfioneer.com
HSM;1;4;4;2025-02-03;;;0;Frickingen;88699;info@hsm.eu;
TTS Training GmbH;1;4;4;2025-08-22;;;0;Heidelberg;69115;uwe.kinkel@tt-s-partner.com;
BREDEX;3;4;2;2026-01-02;;;1;Braunschweig;38100;info@bredex.de;http://www.bredex.de
CLOUDANDHEAT;1;4;3;2025-10-31;;;0;Dresden;01099;tender@cloudandheat.com;
HSBN GmbH;1;4;3;2026-04-24;;;1;Braunschweig;38104;ausschreibung@hbsn-gruppe.de;http://hbsn-gruppe.de
RMK UG (haftungsbeschränkt);1;4;4;2026-04-27;;;0;Celle;29221;info-ausschreibungen@rmkconsult.de;
HENRICHSEN;1;4;3;2025-03-11;;;0;Straubing;94315;karl.eidenschink@henrichsen.de;
IMTRADEX;3;4;2;2026-04-15;;;0;Dreieich;63303;laura.stumpf@imtradex.de;
DIGITAS;1;4;3;2025-11-18;;;0;Hamburg;20099;info@digitas.de;
ASSURE;1;4;4;2023-03-13;;;0;Wehrheim;61273;va@assure.de;
PUBLICISSAPIENT;1;4;2;2024-12-09;;;1;München;80335;InfoWebsite@publicissapient.com;
EASY;2;4;4;2026-04-21;;;0;Essen;45127;robert.drouve@easy.de;
MEDLOG24;4;4;3;2024-07-23;;;0;Bochum;44809;T.Kruip@Medlog24.de;
ZOTT;2;4;4;2022-06-24;;;1;Murnau;82418;b2b@zott.net;
PROTEANETWORKS;1;4;4;2024-10-18;;;0;Unterhaching;82008;hannes.kuffner@proteanetworks.de;
Interregional Alliance for the Rhine-Alpine Corridor EGTC;1;4;2;2025-02-17;;;0;Dresden;03514640801;info@ivi.fraunhofer.de;
EPAM;1;4;4;2026-03-02;;;0;Frankfurt am Main;60308;info@epam.com;
COMCONSULT;1;4;2;2023-03-13;;;0;Aachen;52076;kundenservice@comconsult.com;
DYNATRACE;1;4;3;2023-04-21;;;0;München;81829;contact.germany@dynatrace.com;
Kreislaufwirtschaft Neckar-Odenwald – AöR (KWiN);1;4;2;2026-06-03;;;0;Tel Aviv;7402550;de-kpmgausschreibung@kpmg.com;
LEXISNEXIS;1;4;3;2024-03-22;;;0;Düsseldorf;40549;kontakt@lexisnexis.de;
SENNHEISER;1;4;4;2025-12-09;;;0;Wedemark;30900;inside_Sales_Support_DACH@sennheiser.com;https://www.sennheiser.com/de-de
TRICENTIS;3;4;4;2026-06-29;;;0;Vienna;1220;office@tricentis.com;
vitual7 GmbH;2;4;4;2025-05-12;;;0;Karlsruhe;76227;tenders@virtual7.de;
valantic NXT GmbH;2;4;1;2025-11-04;;;0;Stuttgart;70173;no@emailaddress.given;
Giesecke+Devrient Currency Technology GmbH;1;4;3;2025-10-30;;;0;München;81677;info@gi-de.com;
INTRASOFT International S.A.;1;3;3;2023-09-11;6080220000.0;227500000.0;26;Luxembourg;L-1253;;
SAFESPRING;1;3;1;2025-02-03;2005000000.0;840000000.0;0;Solna;169 68 Solna;info@safespring.com;https://www.safespring.com
SEWIKOM;1;3;2;2022-06-10;417587679.0;4988708.0;0;Beverungen;37688;info@sewikom.de;
E2NET;1;3;3;2022-04-20;259193330.0;36929555.0;0;Marienberg;09496;info@e2net.de;
SWN Stadtwerke Neumünster GmbH;1;3;3;2025-01-30;210528300.0;52976100.0;0;Neumünster;24534;swn@swn.net;
TET;1;3;1;2025-02-03;190000000.0;54000000.0;0;Riga;LV-1011;info@tet.lv;https://www.tet.lv
Bilbomatica S.A.;1;3;3;2023-10-04;189600000.0;1900000.0;24;Bilbao;48003;;
FFW Deutschland GmbH;1;3;3;2023-10-12;144720000.0;1030000.0;24;Berlin;10243;;
KONTRON;2;3;3;2024-09-18;127282128.0;63641064.0;0;Immenstaad;88090;Hans-Josef.schneider@kontron.com;
umlaut communications GmbH;1;3;2;2023-03-28;116133148.0;7134035.0;0;Aachen;52070;;
MITTELDEUTSCHE-IT;3;3;1;2025-10-16;88845355.0;44422677.0;0;Leipzig;04329;info@mitteldeutsche-it.de;https://www.mittdeutsche-it.de
Lenovo Global Technology Germany GmbH;1;3;3;2022-09-06;84705882.0;42352941.0;1;Stuttgart;70563;;
Gesellschaft für Angewandte Hydrologie und Kartographie mbH;1;3;3;2025-01-21;64849920.0;7356240.0;0;Freiburg;79100;erich.mattes@ahk-freiburg.de;
MYRASECURITY;1;3;2;2024-09-09;53306190.0;2195000.0;0;München;80687;rebecca.roche@myrasecurity.com;
Stadtwerke Schneverdingen-Neuenkirchen GmbH;1;3;3;2026-01-20;47831059.0;8331580.0;0;Schneverdingen;29640;info@heidjers-stadtwerke.de;www.heidjers-stadtwerke.de
CGI Deutschland B.V. & Co. KG;2;3;3;2024-01-05;45582700.0;22791350.0;0;Darmstadt;64293;beispiel@beispiel.de;
HTI Eisen-Rieg KG;1;3;2;2023-02-21;44394050.0;554162.0;0;Groß-Zimmern;64846;hti.grosszimmern@hti-handel.de;
RHAINBLICK;1;3;3;2024-02-23;42598720.0;7800320.0;0;Herxheim;76863;info@rhainblick.de;
CLC xinteg GmbH;1;3;3;2026-06-11;40180000.0;10800000.0;3;Bexbach;66450;;
DECON-NETWORK;1;3;3;2023-11-10;32681425.0;7356240.0;4;Rohrbach;76865;peter.feser@decon-network.de;
eHealth.Business GmbH;1;3;3;2023-12-01;29200000.0;14600000.0;2;Berlin;12489;;
Refinitiv Germany GmbH;1;3;2;2023-04-20;28318320.0;1170000.0;0;Frankfurt am Main;60327;;
Bechtle GmbH  Co. KG Systemhaus München;1;3;1;2022-03-24;24426117.0;7086512.0;0;Garching;;;
BRAIN-SCC;1;3;2;2024-01-22;23720000.0;1000000.0;1;Merseburg;06217;sekretariat@brain-scc.de;
Finanz Informatik GmbH & Co. KG;1;3;3;2026-05-29;22000000.0;22000000.0;0;Frankfurt a. M.;60486;fi-bieter@f-i.de;
Sal.A IT Services GmbH;1;3;3;2025-12-31;21941478.0;21941478.0;0;Berlin;10827;info@sal-a.de;
INTIVE;1;3;1;2023-11-07;18830000.0;9415000.0;0;Regensburg;93053;sebastian.ghanbari@intive.com;
edatasystems GmbH;1;3;3;2025-03-17;17013866.0;543590.0;0;Gelsenkirchen;45899;contact@edatasystems.de;
PR-DVSYSTEME;2;3;3;2022-08-29;14609008.0;14609008.0;0;Rostock;18069;info@pr-dvsysteme.de;
KALISCH;2;3;3;2024-07-19;14480208.0;2726470.0;0;Reutlingen;72770;einkauf@kalisch.com;
SPHEOS;1;3;2;2026-05-22;13397815.0;13397815.0;0;München;81543;info@spheos.com;
MYCONSULT;1;3;3;2024-07-02;12977666.0;12977666.0;0;Salzkotten;33154;vertrieb@myconsult.de;
HTI Cordes & Graefe KG;1;3;3;2023-01-04;12270538.0;1318904.0;0;Stuhr;28816;heino.hildebrand@hti-handel.de;
QUATTEC;1;3;3;2024-05-24;11856000.0;11856000.0;0;Wiesbaden;65203;ausschreibungen@quattec.de;
Landratsamt Mittelsachsen, Abteilung Interner Service, Referat Liegenschaften und Gebäude;2;3;2;2025-08-28;11563808.0;1437408.0;0;Freiberg;09599;Ausschreibungsmanagement@media-logistik.de;https://hzd.hessen.de
STIEGELER;1;3;2;2026-06-26;10802159.0;5401080.0;0;Schönau;79677;info@stiegeler.com;
CIVITALIS;2;3;3;2025-07-16;10765484.0;5382742.0;0;Berlin;14195;christoph.andersen@civitalis.eu;
coding.powerful.systems. CPS GmbH;1;3;2;2023-03-20;10106000.0;2928500.0;0;Berlin;13355;info@cps-it.de;
microCAT GmbH;1;3;2;2022-10-24;9344670.0;4672335.0;0;Martinsried;82152;;
Datavision GmbH;1;3;2;2023-02-06;8932012.0;1714522.0;0;Düsseldorf;40589;;
NWC-SERVICES;1;3;3;2022-02-14;8728361.0;1575000.0;1;Pforzheim;75179;Sebastian.Schmitt@nwc-services.de;
BusinessPilot GmbH;1;3;2;2024-04-10;8280000.0;8280000.0;0;Berlin;10997;fbasner@individee.com;
Mühlbauer ID Services GmbH;1;3;3;2024-07-23;7989589.0;3994795.0;0;Roding;93426;robert.aich@muehlbauer.de;
Wied GmbH & Co. KG;1;3;2;2022-10-10;7740289.0;1500000.0;0;Bühlerzell;74426;;
BBD Baden-Baden Development UG (haftungsbeschränkt);1;3;2;2022-03-11;7674249.0;1355635.0;0;Nordhackstedt;24980;m.fischer@bvs-sh.de;
FECHER;1;3;2;2025-07-04;7507936.0;3753968.0;1;Rödermark;63322;guenter.hofmann@fecher.eu;
DREGER IT GmbH;1;3;2;2025-09-19;7432663.0;3716331.0;0;Frankfurt;60314;peter.breiter@teccle-group.de;
Medialine Eurotrade AG;1;3;3;2022-03-18;7243001.0;3621500.0;0;Bad Sobernheim;55566;;
MEINTEST;2;3;3;2024-11-26;7214985.0;7214985.0;0;Bern;3011;sales@meinTest.software;
SNAPCONSULT;2;3;3;2026-04-23;7182600.0;7182600.0;0;Hallbergmoos;85399;office@snapconsult.de;http://www.snapconsult.de
DATAMART;1;3;3;2022-12-12;6975936.0;6975936.0;1;Neu-Isenburg;63263;a.lohse@datamart.de;
ESC;1;3;3;2022-06-07;6878374.0;634384.0;0;Halle;06108;vertrieb@esc.de;
KELLER-AACHEN;2;3;3;2026-05-07;6810422.0;701158.0;0;Aachen;52068;info@keller-aachen.de;http://www.keller-aachen.de
ASIOSO;1;3;3;2026-05-06;6700913.0;3350457.0;0;München;80935;nico.rehmann@asioso.com;
fleeture GmbH;1;3;3;2025-12-16;6620772.0;3310386.0;0;Bern;3018;markus.huebscher@telematix.ch;
SALFER;1;3;2;2022-05-23;6474233.0;1632593.0;0;Mühldorf am Inn;84453;hsalfer@salfer.de;
ACHTER-KARBON;1;3;3;2024-08-21;6336000.0;3168000.0;0;Brühl;50321;awachter@wachter-karbon.com;
ENZEL-ELEKTRONIK;1;3;2;2024-05-30;6133372.0;6133372.0;0;Pinneberg;25421;mail@wenzel-elektronik.de;
GEONETSOLUTION;1;3;3;2023-03-31;6024880.0;1476596.0;0;Leipzig;04299;info@geonetsolution.de;
System Vertrieb Alexander GmbH;1;3;2;2023-09-15;5983411.0;2000000.0;0;Wiesbaden;65205;;
ITQ;2;3;2;2026-04-24;5756850.0;2878425.0;0;Kempen;47906;grau@itq.eu;http://www.itq.eu
ADHOC Computer GmbH;1;3;2;2022-12-08;5735000.0;1180000.0;0;Aachen;52070;;
KYLSOFTWARE;1;3;2;2026-05-26;5662500.0;1492500.0;0;Bamberg;96052;info@kylsoftware.com;
drewello consulting gmbh;1;3;3;2023-03-24;5646390.0;1074390.0;0;Geretsried;82538;;
COSMONAUTSANDKINGS;1;3;2;2022-11-01;5521000.0;2760500.0;0;Berlin;10559;office@cosmonautsandkings.com;
CODESENSE;1;3;3;2023-05-31;5416920.0;5416920.0;0;Stuttgart;70619;info@codesense.de;
JUPITEC;1;3;2;2022-06-16;5279951.0;1204000.0;0;Darmstadt;64409;gf@jupitec.de;
COPYDATA;1;3;3;2024-07-15;5017700.0;1416971.0;0;Bad Hersfeld;36251;info@copydata.de;
NEOSAT;1;3;2;2025-10-27;4875000.0;2437500.0;0;Neubiberg;85579;contact@neosat.de;https://www.neosat.de/
AUSY Technologies Germany AG;1;3;3;2023-07-28;4854600.0;4854600.0;0;München;80639;;
INFAS;1;3;3;2024-04-29;4643630.0;4643630.0;0;Bonn;53113;ausschreibungen@infas.de;
INTREXX;2;3;3;2026-01-30;4467541.0;4467541.0;0;Freiburg;79106;thomas.friedrich@intrexx.com;
ERK21;1;3;3;2023-04-06;4390000.0;2195000.0;0;Berlin;10115;info@werk21.de;
SYNIOS;1;3;3;2025-07-22;4325592.0;4325592.0;0;Hamburg;20097;m.dutkiewicz@synios.de;http://www.synios.de
CONSOLUT;1;3;3;2024-07-25;4312800.0;2156400.0;1;Mannheim;68163;info@consolut.com;
POSCIMUR;1;3;3;2026-03-09;4295344.0;4295344.0;0;Schwabach;91126;stefan.opel@poscimur.de;
INNEO;1;3;3;2025-05-30;4248117.0;1815243.0;0;Ellwangen;73479;inneo@inneo.de;https://www.inneo.de/de/
Staples Nederland B.V.;1;3;1;2022-11-28;4247200.0;1408000.0;0;Almere;1329BH;;
CAMPTOCAMP;1;3;3;2025-05-30;4203713.0;2101857.0;0;München;81739;verkauf@camptocamp.de;
ANACISION;1;3;2;2026-03-23;4145250.0;2072625.0;0;Karlsruhe;76137;frank.oechsle@anacision.de;
BARAL-GEOHAUS;1;3;2;2024-12-20;4012360.0;4012360.0;0;Reutlingen;72760;info@baral-geohaus.de;
FME;1;3;3;2026-04-13;4000000.0;4000000.0;1;Braunschweig;38102;ausschreibung@fme.de;
Unify Communication and Collaboration GmbH & Co. KG;1;3;3;2025-12-11;3931177.0;700000.0;0;Hannover;30519;eckard.langer@mitel.com;
KONTEXT-E;1;3;3;2025-12-19;3861600.0;3861600.0;1;Dresden;01069;info@kontext-e.de;
B3 IT Systeme GmbH;1;3;3;2023-02-20;3833455.0;1916727.0;1;Dresden;01187;kontakt@b3-it.de;
PARAGON-CC;2;3;3;2022-04-12;3815198.0;1907599.0;0;Schwandorf;92421;sales@paragon-cc.de;
MSG Service UG (haftungsbeschränkt);1;3;3;2022-11-14;3786455.0;451252.0;0;Ismaning;85737;;
LMIS;2;3;3;2024-12-19;3750000.0;3750000.0;0;Osnabrück;49074;info@lmis.de;
IBM iX Berlin GmbH;1;3;2;2023-03-13;3690780.0;1845390.0;0;Berlin;10115;bwi.ausschreibungen@aperto.com;
ibR Ingenieurbüro Riemer Gesellschaft für Geoinformation mbH;1;3;3;2025-03-17;3467460.0;1733730.0;0;Bonn;53177;info-ibr@vertigis.com;
FLS GmbH;1;3;3;2022-04-25;3407817.0;1703909.0;0;Heikendorf;24226;;
Ergosign GmbH;1;3;2;2023-10-04;3302000.0;1651000.0;0;Saarbrücken;66113;;
Q-SOFT;1;3;3;2022-03-24;3300851.0;1650425.0;0;Erfurt;99087;q-soft@q-soft.de;
USU Solutions GmbH;1;3;2;2022-11-08;3264000.0;3264000.0;0;Leinfelden-Echterdingen;70771;;
DOKOM21;1;3;3;2024-10-29;3249855.0;217056.0;0;Dortmund;44269;info@dokom21.de;
Gossler Elektrounternehmen GmbH;1;3;2;2022-03-11;3240416.0;328361.0;0;Diespeck;91456;;
LINET-SERVICES;1;3;3;2025-07-23;3237454.0;543723.0;0;Braunschweig;38114;info@linet.de;
AZRI;1;3;3;2025-01-28;3215840.0;668160.0;1;Frankfurt am Main;60439;denis.roy@azri.de;
PRO-CLIENT;1;3;3;2023-03-14;3213631.0;1016976.0;0;Erlangen;91058;info@pro-client.de;
CONET-ISB;1;3;2;2024-10-08;3041000.0;3041000.0;0;Karlsruhe;76227;ausschreibungen@conet-isb.de;
SBS seebauer business solutions GmbH;1;3;1;2022-11-08;3037139.0;1278845.0;0;Weyarn;;vertrieb@sbsgmbh.com;
VD-MEDIA;1;3;3;2025-09-16;3000000.0;3000000.0;0;Isernhagen;30916;ausschreibung@vd-media.de;http://vd-media.de
PAVE;1;3;2;2024-12-19;2963950.0;2963950.0;0;Nürnberg;90427;info@pave.de;
COMBACK;1;3;3;2023-10-16;2885292.0;1442646.0;0;Obereichenbach;75394;info@comback.de;
NOTEBOOKKONTOR;2;3;3;2024-05-08;2870716.0;2870716.0;0;Aachen;52074;mail@notebookkontor.de;
EoK GmbH;1;3;3;2024-07-15;2806977.0;1403489.0;0;Stuttgart;70499;mail@indasys.de;
Microsoft;2;3;3;2026-01-23;2778745.0;500000.0;0;München;80807;;
V-BC.de Inh. Heiko Protze;1;3;3;2023-10-16;2757905.0;331466.0;0;Reinsdorf;08141;info@v-bc.de;
TIEKINETIX;1;3;3;2024-11-25;2719040.0;1359520.0;0;Grafrath;82284;christian.seidl@tiekinetix.com;
SECUSTAFF;1;3;1;2022-12-27;2688000.0;2688000.0;2;Lüneburg;21339;info@secustaff.com;
Customized Business Services GmbH (vormals: Canon Business Services GmbH);1;3;3;2023-10-17;2619806.0;471181.0;0;Willich;47877;bidsupport@cbs-group.de;
itgain Consulting Gesellschaft für IT Beratung mbH;1;3;3;2023-10-04;2616400.0;1308200.0;0;Hannover;30173;;
PLANOPUNKT;1;3;3;2023-03-20;2560346.0;916000.0;0;Ilmenau;98693;vertrieb@planopunkt.de;
Jochen Blöcher GmbH;1;3;3;2022-10-28;2544607.0;600000.0;0;Dillenburg;35685;;
CSNEOVIAS;1;3;2;2024-10-15;2474500.0;2474500.0;0;Passau;94032;banko.bantchev@csneovias.com;
DILAX;1;3;3;2024-08-20;2469058.0;2469058.0;0;Berlin;10559;tenders@dilax.com;
ASSECO-BERIT;1;3;2;2024-07-23;2438720.0;2438720.0;0;Mannheim;68219;info@asseco-berit.de;
FZI;1;3;2;2023-12-18;2397825.0;382325.0;0;Karlsruhe;76131;;
Breuer Nachrichtentechnik GmbH;1;3;3;2025-08-29;2355658.0;1177829.0;0;Bonn;53229;Dummy-eMail-eVergabe@fb.hamburg.de;
ITESYS;1;3;3;2025-08-27;2345436.0;2345436.0;0;München;80331;sales@itesys.ch;
WABCOWÜRTH Workshop Services GmbH;1;3;2;2024-11-29;2344800.0;720000.0;0;Künzelsau;74653;daniel.elle@wabcowuerth.com;
SCANFABRIK;1;3;3;2024-04-09;2318590.0;672770.0;0;Gütersloh;33415;mike.markovski@scanfabrik.de;
BORMANN;1;3;3;2025-07-21;2307501.0;286488.0;0;Neusäß;86356;vertrieb@bormann.de;
Global Information Distribution GmbH;1;3;2;2025-02-18;2305887.0;1152944.0;0;Köln;50679;info@gid-it.de;
QCENTRIS;1;3;3;2024-05-03;2304000.0;2304000.0;1;Görlitz;02826;sales.de@qcentris.com;
GREIMEL;1;3;3;2025-06-06;2272625.0;1136312.0;0;Dorfen;84405;info@greimel.net;
netlogix GmbH & Co. KG;1;3;2;2026-03-23;2223156.0;413623.0;0;Nürnberg;90411;;
VIVASECUR;2;3;2;2024-08-01;2151917.0;1075959.0;0;Frankfurt (Oder);15234;info@vivasecur.de;https://www.vivasecur.de/
IBH;1;3;3;2022-08-26;2135433.0;363533.0;0;Dresden;01189;;
MODOX;1;3;3;2025-08-25;2102070.0;424101.0;0;Achern;77855;hschalk@modox.net;
THEINFORMATIONLAB;3;3;3;2024-09-03;2097400.0;2097400.0;0;Hamburg;20355;info@theinformationlab.de;
ESKO-SYSTEMS;1;3;2;2025-11-21;2065631.0;1032816.0;0;Kötz;89359;patrick.hartmann@esko-systems.de;https://esko-systems.de
REESE-IT;1;3;3;2023-07-17;2022083.0;580127.0;0;Schwentinental;24222;melina.sell@reese-it.de;
EDVPARTNER;1;3;3;2025-04-14;2017489.0;692694.0;0;Hamburg;-22525;vertrieb@edvpartner.de;
BUO-SECURITY;1;3;3;2023-04-21;2001001.0;1000000.0;0;Metzingen;72555;markus.brodbeck@buo-security.de;
HHS Beteiligungsgesellschaft mbH;1;3;3;2024-03-08;2000000.0;2000000.0;0;Pliezhausen;72124;kontakt@datagroup.de;
Siemens Mobility GmbH SMO RI D 1 O;1;3;2;2023-04-20;1957994.0;449293.0;0;Berlin;12435;;
SCHREINER-DIDAKTIK;1;3;2;2022-07-08;1920753.0;541621.0;0;Remscheid;42857;;
plano solutions gmbh;2;3;3;2026-03-27;1886333.0;627948.0;0;Ilmenau;98693;plano.vertrieb@allegion.com;
SyncPilot GmbH;1;3;3;2022-09-14;1883005.0;941503.0;0;Puchheim;82718;;
HIT-SOLUTIONS;1;3;3;2022-10-05;1861620.0;930810.0;0;Aachen;52074;;
LANTANA;2;3;2;2025-09-18;1850454.0;925227.0;0;Ahrensburg;22926;okohmann@lantana.de;
B.I.N.S.S. - Datennetze und Software GmbH Erfurt;1;3;3;2024-09-18;1849601.0;924801.0;0;Erfurt;99092;info@binss.net;
the i-engineers GmbH;2;3;2;2025-11-03;1828233.0;914117.0;0;Münster;48155;info@tie.ch;https://www.tie.ch
ICA;1;3;2;2026-06-15;1824712.0;912356.0;0;Dortmund;44149;vertrieb.traffic@ica.de;
PLUSLINE;1;3;3;2024-01-10;1824151.0;600000.0;0;Frankfurt;60325;hzd@plusline.net;
SOLMERA;1;3;3;2024-09-10;1774964.0;887482.0;1;Nersingen;89278;petra.jung@solmera.de;
ELECT-IT;1;3;2;2023-09-26;1773200.0;1773200.0;0;Berlin;12099;info@elect-it.com;
SCIENITEC;1;3;2;2022-02-19;1768000.0;1768000.0;0;München;80999;info@scienitec.de;
PROSOFT-DRESDEN;1;3;3;2022-09-20;1761917.0;880959.0;0;Dresden;01069;philipp.rabe@prosoft-dresden.com;
BENEERING;1;3;2;2026-03-10;1752305.0;1752305.0;0;Hünxe;46569;info@beneering.com;https://www.beneering.com/
Anstalt für Kommunale Datenverarbeitung in Bayern (AKDB) A. ö. R.;1;3;3;2024-10-18;1699494.0;849747.0;0;München;80686;Ausschreibung@akdb.de;
Televic Rail GmbH;1;3;2;2025-12-29;1693720.0;1693720.0;0;Berlin;12247;bieterportal-alt@deutschebahn.com;
MANGOLD-INTERNATIONAL;1;3;2;2024-01-30;1688842.0;844421.0;0;Arnstorf;94424;sales@mangold-international.com;
INTEGRA-SH;1;3;3;2025-03-31;1660000.0;830000.0;0;Mülheim a.d. Ruhr;45479;j.serfort@integra-mc.de;http://www.integra-mc.de
FAIRTIQ AG;1;3;2;2023-08-11;1652400.0;826200.0;0;Bern;3011;;
AMEXUS;3;3;3;2026-06-10;1651396.0;825698.0;0;Ahaus;48683;info@amexus.com;http://www.amexus.com
concat AG – GS Hamburg;1;3;3;2023-09-15;1648928.0;824464.0;0;Hamburg;22761;;
PMCS GmbH & Co. KG;3;3;3;2026-06-24;1639797.0;819898.0;0;Idstein;65510;l.haertling@serviceware-se.com;https://serviceware-se.com/de/
BUSCHMANN;3;3;3;2024-04-26;1626926.0;462000.0;0;Münster;48147;isfort@buschmann.de;
Reval Austria GmbH;2;3;2;2025-04-14;1596880.0;798440.0;0;Graz;8020;office-graz@iongroup.com;
OBBO;1;3;3;2022-04-21;1596319.0;798160.0;0;Saarbrücken;66121;bestellung@obbo.de;
AWERONET-MEDICAL;1;3;3;2023-11-17;1576753.0;788377.0;0;Bad Oeynhasuen;32547;mail@aweronet-medical.de;
HAMCOS;1;3;3;2023-04-18;1570375.0;363458.0;0;Sigmaringen;72488;vertrieb@hamcos.de;
