Firma;Niederlassungen;IT_Gewinne;aktive_Jahre;letzter_Gewinn;Summe_Wert_EUR;Median_Wert_EUR;ARGE_Gewinne;Ort;PLZ;Email;Web
CYCLOMEDIA;1;5;5;2024-12-18;158123.0;158123.0;0;Wetzlar;35578;info-de@cyclomedia.com;
COSIFAN;1;5;4;2024-12-17;2522101.0;440000.0;0;Leipzig;04299;vertrieb@cosifan.de;
SDUI;1;5;3;2024-12-12;549144.0;274572.0;0;Koblenz;56070;info@sdui.de;
ANSYS;1;5;5;2024-12-12;1505372.0;400192.0;0;Darmstadt;64295;info-germany@ansys.com;
KOGIT;1;5;4;2024-12-02;;;0;Darmstadt;64283;info@kogit.de;
MEDIA-4-CAST;1;5;3;2024-11-29;3350038.0;574888.0;0;Emden;26721;office@media-4-cast.de;
G&L Geißendörfer & Leschinsky GmbH;1;5;4;2024-11-20;483000.0;241500.0;0;Köln;50825;pm@gl-systemhaus.de;
QUADIENT;1;5;4;2024-11-19;249134.0;249134.0;0;München;80339;info.de@quadient.com;
DIGITAL-SERVICE;2;5;4;2024-11-18;2511327.0;363384.0;0;St. Ingbert;66386;info@digital-service.de;
MEDER-COMMTECH;1;5;4;2024-11-18;;;0;Singen;78224;info@meder-commtech.com;
FORCONT;1;5;2;2024-11-14;1057806.0;528903.0;0;Leipzig;04229;office@forcont.de;
TELESTE;3;5;4;2024-11-12;901011.0;450506.0;0;Hannover;30163;sales@teleste.systems;
E4IT;1;5;4;2024-11-01;561200.0;561200.0;0;Bremen;28357;info@we4it.com;
ORGA-SOFT;2;5;4;2024-10-29;1975268.0;597479.0;0;Backnang;71522;h.baumstark@orga-soft.net;
MAIBORNWOLFF;1;5;4;2024-10-29;1124600.0;562300.0;0;München;80339;info@maibornwolff.de;
LA2;1;5;2;2024-10-28;999885.0;499943.0;0;Erlangen;91054;info@la2.de;https://www.la2.de/
Gesundheitszentrum Wetterau gGmbH;1;5;1;2024-10-25;1082191.0;541096.0;0;Solna;17173;tobias.schulz@keyfactor.com;
Blickle Leitstellen- und Kommunikationstechnik GmbH & Co. KG;1;5;3;2024-10-25;4107476.0;2053738.0;0;Ludwigsburg;71640;info@blk-world.de;
ALP-MEDIA;1;5;3;2024-10-25;2126262.0;475912.0;0;Leverkusen;51375;Info@alp-Media.de;
PSYCOTEK;2;5;3;2024-10-23;233958.0;233958.0;0;Coburg;96450;vertrieb@psycotek.de;
INDUCIO;1;5;3;2024-10-22;1892420.0;946210.0;0;Traunstein;83278;vertrieb@inducio.de;
DUSSMANN;2;5;4;2024-10-11;431085.0;215543.0;0;Berlin;10117;melanie.slawik@dussmann.de;
Grant Thornton AG;3;5;2;2024-10-10;472554.0;140000.0;0;Düsseldorf;40476;ausschreibungen@de.gt.com;
ACONSO;1;5;4;2024-10-09;195542.0;195542.0;0;München;80339;Julian.Baecker@aconso.com;
GISCON;2;5;5;2024-10-08;1207280.0;1207280.0;1;Dortmund;44147;achim.steudle@giscon.de;
PLANISWARE;1;5;4;2024-10-01;1919080.0;265685.0;0;München;80636;de_sales@planisware.com;
ATS Elektronik GmbH;1;5;4;2024-09-23;136000.0;136000.0;0;Wunstorf;31515;Dummy-eMail-eVergabe@fb.hamburg.de;
SIEMPELKAMP-NIS;1;5;4;2024-09-20;700000.0;700000.0;0;Rheinsberg;16831;nis.rheinsberg@siempelkamp-nis.com;https://www.siempelkamp-nis.com/
APROO;1;5;3;2024-08-30;3100911.0;1550456.0;0;Saarlouis;66740;info@aproo.de;
NCS;1;5;3;2024-08-29;1258678.0;333853.0;0;Friedberg;86316;tom.brumme@ncs.de;
DIGNUM;1;5;3;2024-08-23;;;0;Kissing;86438;info@dignum.de;
BUCHER-SUTER;1;5;3;2024-08-01;26745953.0;4291500.0;0;Bensheim;64625;info@bucher-suter.de;
Schwäbisch Hall Facility Management GmbH;2;5;4;2024-08-01;2227847.0;400378.0;0;Schwäbisch Hall;74523;michael.leibig@shfm.de;
MAWOH-IT;1;5;3;2024-07-26;490158.0;490158.0;0;Karlsfeld;85757;vertrieb@mawoh-it.de;
STAHLGMBH;1;5;3;2024-07-08;;;0;Pfaffenhofen;85276;fabian.stahl@stahlgmbh.de;https://stahlgmbh.de/
INFOR;1;5;2;2024-06-28;2673001.0;1336501.0;0;Berlin;10117;frank.clausnitzer@infor.com;
OCTO-IT;1;5;4;2024-06-24;797551.0;797551.0;0;Mannheim;68307;reinert.hirt@octo-it.de;
DORNER;1;5;3;2024-06-10;625525.0;312763.0;0;Müllheim;79379;j.reiche@dorner.de;
NURSIT-INSTITUTE;1;5;3;2024-06-08;;;2;Berlin;10719;tender@nursit-institute.de;
ESG-CONSULTING;1;5;4;2024-05-27;;;1;Fürstenfeldbruck;82256;ulrich.bethaeuser@esg-consulting.com;
SEMICO;1;5;4;2024-05-16;1581958.0;411700.0;0;Wiesbaden;65205;info@semico.de;
MEDIA-TEK;1;5;4;2024-05-10;1298357.0;392641.0;0;Bodenkirchen;84155;info@media-tek.com;
HCD-CONSULTING;1;5;3;2024-05-06;1220154.0;331354.0;0;Inning am Ammersee;82266;j.seifert@hcd-consulting.de;
Höchemer Büro GmbH;1;5;4;2024-05-03;2676352.0;606777.0;0;Bad Bocklet;97708;ck@hoechemer.de;
JS-SOFT;1;5;4;2024-04-30;910000.0;455000.0;0;Heidelberg;69115;info@js-soft.com;
PROSOZIAL e.V.;1;5;4;2024-03-28;1194650.0;597325.0;0;Koblenz;56076;info@prosozial.de;
the i-engineers AG;1;5;4;2024-03-19;1330176.0;665088.0;0;Münster;48153;ausschreibungen@tie.ch;
ACTEMIUM;2;5;4;2024-03-15;1985522.0;800000.0;0;Hamburg;22415;carsten.reinholdt@actemium.de;
"""Studio-Elektroakustik GmbH""";1;5;4;2024-03-14;1052850.0;285103.0;0;Leipzig;04249;service@sea-leipzig.de;
TELEMAXX;1;5;4;2024-03-01;41351878.0;791878.0;0;Karlsruhe;76227;brecht@telemaxx.de;
NTEAM;3;5;3;2024-03-01;1135887.0;567943.0;0;Berlin;10785;ilona.huebner@nteam.de;
SKOOL;1;5;3;2024-02-19;669640.0;154945.0;0;Übersee;83236;tender@skool.de;
AICGROUP;1;5;5;2024-01-09;;;0;Lüneburg;21337;Joerg.heydorn@aicgroup.de;
MECSWARE;1;5;3;2023-12-22;2193175.0;197008.0;0;Ratingen;40880;torsten.musiol@mecsware.com;
SIGMA-AV;1;5;2;2023-12-22;779920.0;779920.0;0;Düsseldorf;40549;info@sigma-av.tv;
JOBNET;1;5;5;2023-12-14;108000.0;108000.0;0;Berlin;10117;ac@jobnet.ag;
ITEBS Informationstechnologie Braunschweig GmbH;1;5;4;2023-12-04;448781.0;73850.0;0;Braunschweig;38122;info@itebs.de;
Seven Principles Mobility GmbH;1;5;3;2023-09-29;656800.0;656800.0;0;Köln;51149;sinaida.champion@7p-group.com;
EDV-Compas GmbH & Co. KG;1;5;3;2023-09-28;52006674.0;2000000.0;3;Krummesse;87700;;
SHARP;1;5;3;2023-09-11;4797435.0;815666.0;0;Neu-Isenburg;63263;federico.mastroianni@sharp.eu;
Sandstein Neue Medien GmbH;1;5;5;2023-09-05;22032800.0;2772000.0;2;Dresden;01309;;
INTRAFIND;1;5;4;2023-08-31;;;0;München;80687;franz.koegl@intrafind.de;
SPOTGROUP;1;5;4;2023-08-22;812240.0;812240.0;0;Mühltal;64367;gabriel.hemmerich@spotgroup.de;
R2P;1;5;3;2023-08-15;1456721.0;1456721.0;0;Flensburg;24941;paul.christiansen@r2p.com;
APFELWERK;1;5;3;2023-08-04;1208047.0;604024.0;0;Kornwestheim;70806;jamfschool@apfelwerk.de;
AH Computerbusiness GmbH;1;5;3;2023-07-30;1483534.0;249473.0;0;Euerdorf;97717;bjoern.mirbach@ahgmbh.de;
Roboyo GmbH;1;5;4;2023-07-28;746656.0;221000.0;0;Nürnberg;90443;;
NGN-FIBERNETWORK;1;5;3;2023-07-24;31546308.0;5019588.0;0;Aubstadt;97633;info@ngn-fibernetwork.de;https://www.ngn-fibernetwork.de
MAINTAL-BUEROFACHMARKT;1;5;4;2023-07-20;594928.0;214869.0;0;Würzburg;97080;info@maintal-buerofachmarkt.de;
TORGAU-KUVERT;1;5;4;2023-06-19;784090.0;74940.0;0;Süptitz;04860;Corinna.Koeppe@Torgau-Kuvert.com;
CENTRIC;2;5;2;2023-06-13;95835.0;95835.0;0;Essen;45128;philipp.robbes@centric.eu;
ACTONIC;1;5;3;2023-06-05;1554606.0;348933.0;0;Vaihingen an der Enz;71665;manzo@actonic.de;
KASTLEDV;1;5;3;2023-05-23;19721373.0;9860687.0;0;Stein;90547;oliver.kastl@kastledv.de;
Mü. COMP Prenzlau Computersystemhaus GmbH;1;5;3;2023-05-15;7023515.0;465941.0;0;Prenzlau;17291;vertrieb@mc-pz.de;
STRABAG;1;5;4;2023-05-02;683116.0;341558.0;0;Köln;50679;siss-lsi@strabag.com;
BALVI;1;5;4;2023-04-26;3747347.0;1420000.0;0;Lübeck;23562;info@balvi.de;
MIT-SYSTEMHAUS;1;5;3;2023-04-20;1076140.0;242244.0;0;Burghausen;84489;vertrieb@mit-systemhaus.com;
COMPLION;1;5;4;2023-03-13;333800.0;333800.0;0;Leipheim;89340;christian.grabner@complion.de;
JESSENLENZ;2;5;4;2023-02-24;801481.0;260718.0;0;Halle;06112;frank.bartschinski@jessenlenz.com;
AKDB Anstalt für Kommunale Datenverarbeitung in Bayern;1;5;4;2023-02-23;5503072.0;1700000.0;0;München;80686;Ausschreibung@akdb.de;
K & P COMPUTER-Service- und Vertriebs-GmbH;1;5;3;2023-02-13;859040.0;212527.0;0;Wiesbaden;65205;adzijevic@kpc.de;
Plisch GmbH;1;5;4;2023-01-30;;;0;Viernheim;68519;;
DEBEX-POTSDAM;1;5;4;2022-12-29;21196702.0;2382207.0;0;Potsdam;14482;info@debex-potsdam.de;
Circle Unlimited AG;1;5;2;2022-12-27;1293756.0;646878.0;0;Norderstedt;22848;sales@cuag.de;
TDG (Deutschland) GmbH;1;5;2;2022-12-06;1515061.0;310041.0;0;Bonn;53227;bildung@telekom.de;
COSH;1;5;2;2022-12-02;6143411.0;962660.0;0;Nürnberg;90431;public@cosh.de;
THIES-BUEROTECHNIK;1;5;2;2022-11-18;2069958.0;175318.0;0;Stadtlohn;48703;sthies@thies-buerotechnik.de;
EGESRAND;1;5;3;2022-10-10;947575.0;473788.0;0;Mönchengladbach;41061;ausschreibungen@wegesrand.net;
PETER-CS;1;5;2;2022-08-23;5424670.0;1019858.0;0;Aschaffenburg;63741;vertrieb@peter-cs.de;
TRIVADIS;1;5;4;2022-08-17;227358873.0;9600000.0;1;Glattbrugg;22761;Esther.Trapp@trivadis.com;
APERTO;1;5;4;2022-08-12;;;0;Berlin;10115;anfrage@aperto.com;
IGT Global Services Limited;1;5;5;2022-07-20;1448000.0;293750.0;0;Larnaca 6021;6021;;
ITAVERO;1;5;5;2022-07-13;659950.0;75000.0;0;Bad Vilbel;61118;info@itavero.de;
EDV und Büro 2000;1;5;2;2022-07-04;2077887.0;501681.0;0;Beeskow;15848;;
GOVIRTUAL;1;5;5;2022-06-22;2848089.0;818679.0;0;Ratingen;40880;info@govirtual.eu;
BLITZKURIER-RATHENOW;1;5;3;2022-04-19;3697327.0;842785.0;0;Rathenow;14712;;
CP-ZWICKAU;1;5;5;2022-02-22;873648.0;436824.0;0;Zwickau;08058;walter.backofen@cp-zwickau.de;
ISB Institut für Software-Entwicklung und EDV-Beratung Gesellschaft mit beschränkter Haftung;1;5;4;2022-01-20;3606985.0;1803493.0;0;Karlsruhe;76227;ausschreibungen@isb-ag.de;
Albert Schneider;1;5;2;2022-01-18;9915966.0;1008403.0;0;Engelskirchen;51766;info@albert-schneider.com;https://albert-schneider.com/
wabeko GmbH;1;5;3;2022-01-08;4613226.0;1208145.0;0;Neu-Ulm;89231;;
